year,month,day,crime,count
2016.0,10.0,26,SIMPLE ASSAULT,4
2016.0,10.0,26,WEAPONS OFFENSES,2
2016.0,10.0,27,AGGRAVATED ASSAULT,1
2016.0,10.0,27,ANIMAL COMPLAINT,7
2016.0,10.0,27,BURGLARY,3
2016.0,10.0,27,CRIMES AGAINST THE PUBLIC,8
2016.0,10.0,27,DRIVING LAWS,4
2016.0,10.0,27,DRUG OFFENSES,1
2016.0,10.0,27,DRUNK DRIVING,4
2016.0,10.0,27,FIRE-RELATED,1
2016.0,10.0,27,FOUND PERSON/PROPERTY,3
2016.0,10.0,27,JUDICIAL OFFENSES,1
2016.0,10.0,27,LARCENY,10
2016.0,10.0,27,MENTAL CASE,1
2016.0,10.0,27,MISCCRIMES AGAINST PROPERTY,4
2016.0,10.0,27,MISCMANAGEMENT INFO.,3
2016.0,10.0,27,MISCWANTS,3
2016.0,10.0,27,MISSING PERSON/PROPERTY,4
2016.0,10.0,27,MOTOR VEHICLE LAWS,2
2016.0,10.0,27,MOTOR VEHICLE THEFT,5
2016.0,10.0,27,NON-INVOLVED ACCIDENT,2
2016.0,10.0,27,PERSONAL INJURY ACCIDENT,2
2016.0,10.0,27,PROPERTY DAMAGE ACCIDENT,18
2016.0,10.0,27,RADIO SIGNAL,2
2016.0,10.0,27,REPORT-RELATED,2
2016.0,10.0,27,SHOTS FIRED,1
2016.0,10.0,27,WEAPONS OFFENSES,1
2016.0,10.0,28,ANIMAL COMPLAINT,4
2016.0,10.0,28,BURGLARY,3
2016.0,10.0,28,CARE FOR SICK,1
2016.0,10.0,28,CRIMES AGAINST THE PUBLIC,7
2016.0,10.0,28,DRIVING LAWS,5
2016.0,10.0,28,DRUG OFFENSES,1
2016.0,10.0,28,DRUNK DRIVING,2
2016.0,10.0,28,FOUND PERSON/PROPERTY,3
2016.0,10.0,28,LARCENY,7
2016.0,10.0,28,MENTAL CASE,1
2016.0,10.0,28,MISCCRIMES AGAINST PROPERTY,3
2016.0,10.0,28,MISCMANAGEMENT INFO.,4
2016.0,10.0,28,MISCWANTS,1
2016.0,10.0,28,MISSING PERSON/PROPERTY,7
2016.0,10.0,28,MOTOR VEHICLE LAWS,1
2016.0,10.0,28,MOTOR VEHICLE THEFT,2
2016.0,10.0,28,NON-INVOLVED ACCIDENT,1
2016.0,10.0,28,PERSONAL INJURY ACCIDENT,3
2016.0,10.0,28,PROPERTY DAMAGE ACCIDENT,15
2016.0,10.0,28,PUBLIC DRUNKENNESS,5
2016.0,10.0,28,RADIO SIGNAL,2
2016.0,10.0,28,REPORT-RELATED,2
2016.0,10.0,28,ROBBERY,2
2016.0,10.0,28,SHOTS FIRED,1
2016.0,10.0,28,SIMPLE ASSAULT,6
2016.0,10.0,28,STOLEN PROPERTY,1
2016.0,10.0,29,AGGRAVATED ASSAULT,2
2016.0,10.0,29,BURGLARY,2
2016.0,10.0,29,CRIMES AGAINST THE PUBLIC,6
2016.0,10.0,29,DRIVING LAWS,3
2016.0,10.0,29,DRUG OFFENSES,1
2016.0,10.0,29,DRUNK DRIVING,5
2016.0,10.0,29,FIRE-RELATED,1
2016.0,10.0,29,FOUND PERSON/PROPERTY,1
2016.0,10.0,29,JUDICIAL OFFENSES,2
2016.0,10.0,29,LARCENY,10
2016.0,10.0,29,MENTAL CASE,2
2016.0,10.0,29,MISCCRIMES AGAINST PROPERTY,7
2016.0,10.0,29,MISCMANAGEMENT INFO.,3
2016.0,10.0,29,MISSING PERSON/PROPERTY,3
2016.0,10.0,29,MOTOR VEHICLE LAWS,4
2016.0,10.0,29,MOTOR VEHICLE THEFT,2
2016.0,10.0,29,OTHER ACCIDENT,3
2016.0,10.0,29,PERSONAL INJURY ACCIDENT,6
2016.0,10.0,29,PROPERTY DAMAGE ACCIDENT,6
2016.0,10.0,29,PUBLIC DRUNKENNESS,2
2016.0,10.0,29,RADIO SIGNAL,1
2016.0,10.0,29,REPORT-RELATED,1
2016.0,10.0,29,SHOTS FIRED,4
2016.0,10.0,29,SIMPLE ASSAULT,2
2016.0,10.0,30,AGGRAVATED ASSAULT,4
2016.0,10.0,30,ANIMAL COMPLAINT,1
2016.0,10.0,30,BURGLARY,5
2016.0,10.0,30,CRIMES AGAINST THE PUBLIC,14
2016.0,10.0,30,DRIVING LAWS,2
2016.0,10.0,30,FIRE-RELATED,1
2016.0,10.0,30,FORGERY/COUNTERFEITING,1
2016.0,10.0,30,FOUND PERSON/PROPERTY,3
2016.0,10.0,30,LARCENY,17
2016.0,10.0,30,MENTAL CASE,1
2016.0,10.0,30,MISCCRIMES AGAINST PROPERTY,4
2016.0,10.0,30,MISCMANAGEMENT INFO.,4
2016.0,10.0,30,MISCWANTS,2
2016.0,10.0,30,MOTOR VEHICLE LAWS,2
2016.0,10.0,30,MOTOR VEHICLE THEFT,3
2016.0,10.0,30,OTHER ACCIDENT,1
2016.0,10.0,30,PERSONAL INJURY ACCIDENT,5
2016.0,10.0,30,PROPERTY DAMAGE ACCIDENT,11
2016.0,10.0,30,RADIO SIGNAL,2
2016.0,10.0,30,REPORT-RELATED,1
2016.0,10.0,30,ROBBERY,1
2016.0,10.0,30,SHOTS FIRED,5
2016.0,10.0,30,SIMPLE ASSAULT,5
2016.0,10.0,30,STOLEN PROPERTY,1
2016.0,10.0,30,WEAPONS OFFENSES,2
2016.0,10.0,31,AGGRAVATED ASSAULT,3
2016.0,10.0,31,ANIMAL COMPLAINT,5
2016.0,10.0,31,BURGLARY,2
2016.0,10.0,31,CRIMES AGAINST THE PUBLIC,11
2016.0,10.0,31,DRIVING LAWS,8
2016.0,10.0,31,DRUG OFFENSES,1
2016.0,10.0,31,FATAL ACCIDENT,1
2016.0,10.0,31,FOUND PERSON/PROPERTY,2
2016.0,10.0,31,JUDICIAL OFFENSES,2
2016.0,10.0,31,LARCENY,14
2016.0,10.0,31,MENTAL CASE,2
2016.0,10.0,31,MISCCRIMES AGAINST PROPERTY,11
2016.0,10.0,31,MISCMANAGEMENT INFO.,1
2016.0,10.0,31,MISCWANTS,1
2016.0,10.0,31,MISSING PERSON/PROPERTY,4
2016.0,10.0,31,OTHER ACCIDENT,1
2016.0,10.0,31,PERSONAL INJURY ACCIDENT,6
2016.0,10.0,31,PROPERTY DAMAGE ACCIDENT,17
2016.0,10.0,31,PUBLIC DRUNKENNESS,1
2016.0,10.0,31,REPORT-RELATED,9
2016.0,10.0,31,ROBBERY,2
2016.0,10.0,31,SHOTS FIRED,4
2016.0,10.0,31,SIMPLE ASSAULT,1
2016.0,10.0,31,WEAPONS OFFENSES,2
2016.0,11.0,1,AGGRAVATED ASSAULT,1
2016.0,11.0,1,ANIMAL COMPLAINT,6
2016.0,11.0,1,BURGLARY,1
2016.0,11.0,1,CRIMES AGAINST THE PUBLIC,6
2016.0,11.0,1,DRIVING LAWS,1
2016.0,11.0,1,DRUG OFFENSES,3
2016.0,11.0,1,FOUND PERSON/PROPERTY,4
2016.0,11.0,1,FRAUD/EMBEZZLEMENT/EXTORTION,1
2016.0,11.0,1,JUDICIAL OFFENSES,1
2016.0,11.0,1,LARCENY,12
2016.0,11.0,1,MENTAL CASE,1
2016.0,11.0,1,MISCCRIMES AGAINST PROPERTY,5
2016.0,11.0,1,MISCMANAGEMENT INFO.,3
2016.0,11.0,1,MISCWANTS,1
2016.0,11.0,1,MISSING PERSON/PROPERTY,7
2016.0,11.0,1,MOTOR VEHICLE LAWS,1
2016.0,11.0,1,MOTOR VEHICLE THEFT,3
2016.0,11.0,1,NON-INVOLVED ACCIDENT,1
2016.0,11.0,1,OTHER ACCIDENT,2
2016.0,11.0,1,PERSONAL INJURY ACCIDENT,4
2016.0,11.0,1,PROPERTY DAMAGE ACCIDENT,13
2016.0,11.0,1,RADIO SIGNAL,1
2016.0,11.0,1,REPORT-RELATED,1
2016.0,11.0,1,ROBBERY,1
2016.0,11.0,1,SIMPLE ASSAULT,6
2016.0,11.0,1,SUICIDE,1
2016.0,11.0,1,WEAPONS OFFENSES,1
2016.0,11.0,2,AGGRAVATED ASSAULT,3
2016.0,11.0,2,ANIMAL COMPLAINT,4
2016.0,11.0,2,BURGLARY,3
2016.0,11.0,2,CARE FOR SICK,2
2016.0,11.0,2,CRIMES AGAINST THE PUBLIC,8
2016.0,11.0,2,DRIVING LAWS,7
2016.0,11.0,2,DRUG OFFENSES,6
2016.0,11.0,2,FIRE-RELATED,1
2016.0,11.0,2,FOUND PERSON/PROPERTY,4
2016.0,11.0,2,LARCENY,11
2016.0,11.0,2,MENTAL CASE,1
2016.0,11.0,2,MISCCRIMES AGAINST PROPERTY,9
2016.0,11.0,2,MISCMANAGEMENT INFO.,1
2016.0,11.0,2,MISCWANTS,7
2016.0,11.0,2,MISSING PERSON/PROPERTY,2
2016.0,11.0,2,MOTOR VEHICLE LAWS,2
2016.0,11.0,2,OTHER ACCIDENT,1
2016.0,11.0,2,PERSONAL INJURY ACCIDENT,4
2016.0,11.0,2,PROPERTY DAMAGE ACCIDENT,14
2016.0,11.0,2,RADIO SIGNAL,3
2016.0,11.0,2,REPORT-RELATED,1
2016.0,11.0,2,SHOTS FIRED,1
2016.0,11.0,2,SIMPLE ASSAULT,7
2016.0,11.0,2,SUDDEN DEATH,1
2016.0,11.0,2,SUICIDE,1
2016.0,11.0,3,AGGRAVATED ASSAULT,4
2016.0,11.0,3,ANIMAL COMPLAINT,3
2016.0,11.0,3,BURGLARY,7
2016.0,11.0,3,CARE FOR SICK,2
2016.0,11.0,3,CRIMES AGAINST THE PUBLIC,8
2016.0,11.0,3,DRIVING LAWS,4
2016.0,11.0,3,DRUNK DRIVING,4
2016.0,11.0,3,FIRE-RELATED,3
2016.0,11.0,3,FOUND PERSON/PROPERTY,6
2016.0,11.0,3,FRAUD/EMBEZZLEMENT/EXTORTION,2
2016.0,11.0,3,JUDICIAL OFFENSES,2
2016.0,11.0,3,LARCENY,13
2016.0,11.0,3,MENTAL CASE,4
2016.0,11.0,3,MISCCRIMES AGAINST PROPERTY,9
2016.0,11.0,3,MISCMANAGEMENT INFO.,1
2016.0,11.0,3,MISCWANTS,2
2016.0,11.0,3,MISSING PERSON/PROPERTY,2
2016.0,11.0,3,MOTOR VEHICLE LAWS,1
2016.0,11.0,3,MOTOR VEHICLE THEFT,4
2016.0,11.0,3,NON-INVOLVED ACCIDENT,3
2016.0,11.0,3,OTHER ACCIDENT,1
2016.0,11.0,3,PERSONAL INJURY ACCIDENT,7
2016.0,11.0,3,PROPERTY DAMAGE ACCIDENT,10
2016.0,11.0,3,PUBLIC DRUNKENNESS,2
2016.0,11.0,3,RADIO SIGNAL,1
2016.0,11.0,3,REPORT-RELATED,1
2016.0,11.0,3,ROBBERY,3
2016.0,11.0,3,SHOTS FIRED,6
2016.0,11.0,3,SIMPLE ASSAULT,6
2016.0,11.0,3,SUDDEN DEATH,2
2016.0,11.0,4,AGGRAVATED ASSAULT,2
2016.0,11.0,4,ANIMAL COMPLAINT,3
2016.0,11.0,4,BURGLARY,5
2016.0,11.0,4,CRIMES AGAINST THE PUBLIC,14
2016.0,11.0,4,DRIVING LAWS,3
2016.0,11.0,4,DRUNK DRIVING,1
2016.0,11.0,4,FOUND PERSON/PROPERTY,5
2016.0,11.0,4,JUDICIAL OFFENSES,2
2016.0,11.0,4,LARCENY,17
2016.0,11.0,4,MENTAL CASE,2
2016.0,11.0,4,MISCCRIMES AGAINST PROPERTY,5
2016.0,11.0,4,MISCMANAGEMENT INFO.,4
2016.0,11.0,4,MISCWANTS,1
2016.0,11.0,4,MISSING PERSON/PROPERTY,3
2016.0,11.0,4,MOTOR VEHICLE LAWS,2
2016.0,11.0,4,MOTOR VEHICLE THEFT,1
2016.0,11.0,4,OTHER ACCIDENT,2
2016.0,11.0,4,PERSONAL INJURY ACCIDENT,4
2016.0,11.0,4,PROPERTY DAMAGE ACCIDENT,18
2016.0,11.0,4,PUBLIC DRUNKENNESS,2
2016.0,11.0,4,REPORT-RELATED,2
2016.0,11.0,4,SHOTS FIRED,2
2016.0,11.0,4,SIMPLE ASSAULT,6
2016.0,11.0,4,STOLEN PROPERTY,1
2016.0,11.0,4,SUDDEN DEATH,1
2016.0,11.0,5,AGGRAVATED ASSAULT,2
2016.0,11.0,5,ANIMAL COMPLAINT,5
2016.0,11.0,5,BURGLARY,4
2016.0,11.0,5,CRIMES AGAINST THE PUBLIC,9
2016.0,11.0,5,DRIVING LAWS,4
2016.0,11.0,5,FOUND PERSON/PROPERTY,1
2016.0,11.0,5,LANDLORD-TENANT,1
2016.0,11.0,5,LARCENY,10
2016.0,11.0,5,MENTAL CASE,4
2016.0,11.0,5,MISCCRIMES AGAINST PROPERTY,6
2016.0,11.0,5,MISCMANAGEMENT INFO.,2
2016.0,11.0,5,MISCWANTS,1
2016.0,11.0,5,MISSING PERSON/PROPERTY,3
2016.0,11.0,5,MOTOR VEHICLE THEFT,3
2016.0,11.0,5,OTHER ACCIDENT,2
2016.0,11.0,5,PERSONAL INJURY ACCIDENT,6
2016.0,11.0,5,PROPERTY DAMAGE ACCIDENT,9
2016.0,11.0,5,RADIO SIGNAL,1
2016.0,11.0,5,REPORT-RELATED,2
2016.0,11.0,5,ROBBERY,3
2016.0,11.0,5,SHOTS FIRED,3
2016.0,11.0,5,SIMPLE ASSAULT,3
2016.0,11.0,6,AGGRAVATED ASSAULT,4
2016.0,11.0,6,CRIMES AGAINST THE PUBLIC,5
2016.0,11.0,6,DRIVING LAWS,7
2016.0,11.0,6,FIRE-RELATED,1
2016.0,11.0,6,FOUND PERSON/PROPERTY,5
2016.0,11.0,6,LARCENY,14
2016.0,11.0,6,MISCCRIMES AGAINST PROPERTY,2
2016.0,11.0,6,MISCMANAGEMENT INFO.,6
2016.0,11.0,6,MISCWANTS,5
2016.0,11.0,6,MOTOR VEHICLE LAWS,2
2016.0,11.0,6,MOTOR VEHICLE THEFT,2
2016.0,11.0,6,PROPERTY DAMAGE ACCIDENT,10
2016.0,11.0,6,PUBLIC DRUNKENNESS,1
2016.0,11.0,6,REPORT-RELATED,1
2016.0,11.0,6,ROBBERY,1
2016.0,11.0,6,SHOTS FIRED,6
2016.0,11.0,6,SIMPLE ASSAULT,6
2016.0,11.0,6,SUDDEN DEATH,2
2016.0,11.0,7,ANIMAL COMPLAINT,4
2016.0,11.0,7,BURGLARY,5
2016.0,11.0,7,CRIMES AGAINST THE PUBLIC,11
2016.0,11.0,7,DRIVING LAWS,4
2016.0,11.0,7,DRUG OFFENSES,4
2016.0,11.0,7,FOUND PERSON/PROPERTY,4
2016.0,11.0,7,LARCENY,19
2016.0,11.0,7,MENTAL CASE,3
2016.0,11.0,7,MISCCRIMES AGAINST PROPERTY,4
2016.0,11.0,7,MISCMANAGEMENT INFO.,6
2016.0,11.0,7,MISCWANTS,3
2016.0,11.0,7,MISSING PERSON/PROPERTY,6
2016.0,11.0,7,MOTOR VEHICLE THEFT,3
2016.0,11.0,7,NON-INVOLVED ACCIDENT,1
2016.0,11.0,7,PERSONAL INJURY ACCIDENT,7
2016.0,11.0,7,PROPERTY DAMAGE ACCIDENT,16
2016.0,11.0,7,PUBLIC DRUNKENNESS,1
2016.0,11.0,7,REPORT-RELATED,1
2016.0,11.0,7,ROBBERY,1
2016.0,11.0,7,SHOTS FIRED,2
2016.0,11.0,7,SIMPLE ASSAULT,6
2016.0,11.0,8,AGGRAVATED ASSAULT,2
2016.0,11.0,8,ANIMAL COMPLAINT,6
2016.0,11.0,8,CRIMES AGAINST THE PUBLIC,3
2016.0,11.0,8,FOUND PERSON/PROPERTY,3
2016.0,11.0,8,JUDICIAL OFFENSES,1
2016.0,11.0,8,LARCENY,12
2016.0,11.0,8,MISCCRIMES AGAINST PROPERTY,2
2016.0,11.0,8,MISCMANAGEMENT INFO.,5
2016.0,11.0,8,MISSING PERSON/PROPERTY,3
2016.0,11.0,8,MOTOR VEHICLE LAWS,2
2016.0,11.0,8,MOTOR VEHICLE THEFT,1
2016.0,11.0,8,PERSONAL INJURY ACCIDENT,6
2016.0,11.0,8,PROPERTY DAMAGE ACCIDENT,11
2016.0,11.0,8,RADIO SIGNAL,1
2016.0,11.0,8,REPORT-RELATED,3
2016.0,11.0,8,ROBBERY,3
2016.0,11.0,8,SIMPLE ASSAULT,2
2016.0,11.0,8,SUDDEN DEATH,2
2016.0,11.0,9,AGGRAVATED ASSAULT,3
2016.0,11.0,9,ANIMAL COMPLAINT,5
2016.0,11.0,9,BURGLARY,4
2016.0,11.0,9,CARE FOR SICK,1
2016.0,11.0,9,CRIMES AGAINST THE PUBLIC,12
2016.0,11.0,9,DRIVING LAWS,1
2016.0,11.0,9,DRUG OFFENSES,2
2016.0,11.0,9,FIRE-RELATED,2
2016.0,11.0,9,FOUND PERSON/PROPERTY,6
2016.0,11.0,9,FRAUD/EMBEZZLEMENT/EXTORTION,1
2016.0,11.0,9,LARCENY,9
2016.0,11.0,9,MISCCRIMES AGAINST PROPERTY,5
2016.0,11.0,9,MISCMANAGEMENT INFO.,4
2016.0,11.0,9,MISCWANTS,2
2016.0,11.0,9,MISSING PERSON/PROPERTY,8
2016.0,11.0,9,MOTOR VEHICLE THEFT,4
2016.0,11.0,9,NON-INVOLVED ACCIDENT,4
2016.0,11.0,9,PERSONAL INJURY ACCIDENT,5
2016.0,11.0,9,PROPERTY DAMAGE ACCIDENT,13
2016.0,11.0,9,REPORT-RELATED,1
2016.0,11.0,9,ROBBERY,1
2016.0,11.0,9,SHOTS FIRED,2
2016.0,11.0,9,SIMPLE ASSAULT,2
2016.0,11.0,9,WEAPONS OFFENSES,2
2016.0,11.0,10,AGGRAVATED ASSAULT,2
2016.0,11.0,10,ANIMAL COMPLAINT,3
2016.0,11.0,10,BURGLARY,4
2016.0,11.0,10,CARE FOR SICK,1
2016.0,11.0,10,CRIMES AGAINST THE PUBLIC,9
2016.0,11.0,10,DRIVING LAWS,5
2016.0,11.0,10,DRUG OFFENSES,2
2016.0,11.0,10,DRUNK DRIVING,3
2016.0,11.0,10,FOUND PERSON/PROPERTY,4
2016.0,11.0,10,JUDICIAL OFFENSES,3
2016.0,11.0,10,LARCENY,15
2016.0,11.0,10,MISCCRIMES AGAINST PROPERTY,4
2016.0,11.0,10,MISCMANAGEMENT INFO.,3
2016.0,11.0,10,MISCWANTS,3
2016.0,11.0,10,MISSING PERSON/PROPERTY,2
2016.0,11.0,10,MOTOR VEHICLE LAWS,1
2016.0,11.0,10,MOTOR VEHICLE THEFT,3
2016.0,11.0,10,NON-INVOLVED ACCIDENT,3
2016.0,11.0,10,OTHER ACCIDENT,1
2016.0,11.0,10,PERSONAL INJURY ACCIDENT,2
2016.0,11.0,10,PROPERTY DAMAGE ACCIDENT,20
2016.0,11.0,10,PUBLIC DRUNKENNESS,1
2016.0,11.0,10,RADIO SIGNAL,1
2016.0,11.0,10,REPORT-RELATED,3
2016.0,11.0,10,ROBBERY,1
2016.0,11.0,10,SHOTS FIRED,1
2016.0,11.0,10,SIMPLE ASSAULT,7
2016.0,11.0,10,STOLEN PROPERTY,2
2016.0,11.0,11,AGGRAVATED ASSAULT,2
2016.0,11.0,11,ANIMAL COMPLAINT,1
2016.0,11.0,11,BURGLARY,1
2016.0,11.0,11,CITY ORDINANCES,1
2016.0,11.0,11,CRIMES AGAINST THE PUBLIC,7
2016.0,11.0,11,DRIVING LAWS,2
2016.0,11.0,11,DRUG OFFENSES,1
2016.0,11.0,11,DRUNK DRIVING,1
2016.0,11.0,11,FOUND PERSON/PROPERTY,1
2016.0,11.0,11,JUDICIAL OFFENSES,1
2016.0,11.0,11,LARCENY,14
2016.0,11.0,11,MENTAL CASE,1
2016.0,11.0,11,MISCCRIMES AGAINST PROPERTY,8
2016.0,11.0,11,MISCMANAGEMENT INFO.,2
2016.0,11.0,11,MISCWANTS,1
2016.0,11.0,11,MISSING PERSON/PROPERTY,3
2016.0,11.0,11,MOTOR VEHICLE LAWS,1
2016.0,11.0,11,MOTOR VEHICLE THEFT,3
2016.0,11.0,11,NON-INVOLVED ACCIDENT,2
2016.0,11.0,11,OTHER ACCIDENT,3
2016.0,11.0,11,PERSONAL INJURY ACCIDENT,5
2016.0,11.0,11,PROPERTY DAMAGE ACCIDENT,10
2016.0,11.0,11,PUBLIC DRUNKENNESS,2
2016.0,11.0,11,REPORT-RELATED,4
2016.0,11.0,11,SHOTS FIRED,4
2016.0,11.0,11,SIMPLE ASSAULT,2
2016.0,11.0,11,SUICIDE,1
2016.0,11.0,11,WEAPONS OFFENSES,1
2016.0,11.0,12,AGGRAVATED ASSAULT,2
2016.0,11.0,12,ANIMAL COMPLAINT,1
2016.0,11.0,12,CARE FOR SICK,5
2016.0,11.0,12,CRIMES AGAINST THE PUBLIC,9
2016.0,11.0,12,DRIVING LAWS,4
2016.0,11.0,12,DRUG OFFENSES,1
2016.0,11.0,12,FOUND PERSON/PROPERTY,2
2016.0,11.0,12,LARCENY,13
2016.0,11.0,12,MENTAL CASE,1
2016.0,11.0,12,MISCCRIMES AGAINST PROPERTY,6
2016.0,11.0,12,MISCWANTS,2
2016.0,11.0,12,MISSING PERSON/PROPERTY,3
2016.0,11.0,12,MOTOR VEHICLE LAWS,1
2016.0,11.0,12,MOTOR VEHICLE THEFT,3
2016.0,11.0,12,NON-INVOLVED ACCIDENT,6
2016.0,11.0,12,PERSONAL INJURY ACCIDENT,8
2016.0,11.0,12,PROPERTY DAMAGE ACCIDENT,12
2016.0,11.0,12,PUBLIC DRUNKENNESS,1
2016.0,11.0,12,RADIO SIGNAL,4
2016.0,11.0,12,SHOTS FIRED,5
2016.0,11.0,12,SIMPLE ASSAULT,3
2016.0,11.0,12,WEAPONS OFFENSES,1
2016.0,11.0,13,AGGRAVATED ASSAULT,1
2016.0,11.0,13,ANIMAL COMPLAINT,3
2016.0,11.0,13,BURGLARY,1
2016.0,11.0,13,CRIMES AGAINST THE PUBLIC,5
2016.0,11.0,13,DRIVING LAWS,2
2016.0,11.0,13,DRUG OFFENSES,1
2016.0,11.0,13,FOUND PERSON/PROPERTY,2
2016.0,11.0,13,LARCENY,15
2016.0,11.0,13,MENTAL CASE,4
2016.0,11.0,13,MISCCRIMES AGAINST PROPERTY,3
2016.0,11.0,13,MISCMANAGEMENT INFO.,5
2016.0,11.0,13,MISSING PERSON/PROPERTY,2
2016.0,11.0,13,MOTOR VEHICLE THEFT,2
2016.0,11.0,13,NON-INVOLVED ACCIDENT,2
2016.0,11.0,13,PERSONAL INJURY ACCIDENT,3
2016.0,11.0,13,PROPERTY DAMAGE ACCIDENT,13
2016.0,11.0,13,PUBLIC DRUNKENNESS,1
2016.0,11.0,13,RADIO SIGNAL,3
2016.0,11.0,13,REPORT-RELATED,1
2016.0,11.0,13,ROBBERY,2
2016.0,11.0,13,SHOTS FIRED,4
2016.0,11.0,13,SIMPLE ASSAULT,3
2016.0,11.0,13,SUDDEN DEATH,2
2016.0,11.0,14,AGGRAVATED ASSAULT,2
2016.0,11.0,14,BURGLARY,2
2016.0,11.0,14,CARE FOR SICK,1
2016.0,11.0,14,CRIMES AGAINST THE PUBLIC,10
2016.0,11.0,14,DRIVING LAWS,6
2016.0,11.0,14,DRUG OFFENSES,1
2016.0,11.0,14,FORGERY/COUNTERFEITING,4
2016.0,11.0,14,FOUND PERSON/PROPERTY,3
2016.0,11.0,14,FRAUD/EMBEZZLEMENT/EXTORTION,1
2016.0,11.0,14,JUDICIAL OFFENSES,1
2016.0,11.0,14,LARCENY,21
2016.0,11.0,14,MISCCRIMES AGAINST PROPERTY,5
2016.0,11.0,14,MISCMANAGEMENT INFO.,2
2016.0,11.0,14,MISCWANTS,1
2016.0,11.0,14,MISSING PERSON/PROPERTY,1
2016.0,11.0,14,MOTOR VEHICLE LAWS,3
2016.0,11.0,14,MOTOR VEHICLE THEFT,3
2016.0,11.0,14,NON-INVOLVED ACCIDENT,1
2016.0,11.0,14,OTHER ACCIDENT,1
2016.0,11.0,14,PERSONAL INJURY ACCIDENT,2
2016.0,11.0,14,PROPERTY DAMAGE ACCIDENT,12
2016.0,11.0,14,PUBLIC DRUNKENNESS,1
2016.0,11.0,14,REPORT-RELATED,8
2016.0,11.0,14,ROBBERY,1
2016.0,11.0,14,SHOTS FIRED,3
2016.0,11.0,14,SIMPLE ASSAULT,5
2016.0,11.0,14,WEAPONS OFFENSES,1
2016.0,11.0,15,AGGRAVATED ASSAULT,1
2016.0,11.0,15,BURGLARY,1
2016.0,11.0,15,CARE FOR SICK,1
2016.0,11.0,15,CRIMES AGAINST THE PUBLIC,1
2016.0,11.0,15,DRIVING LAWS,5
2016.0,11.0,15,DRUG OFFENSES,1
2016.0,11.0,15,FOUND PERSON/PROPERTY,11
2016.0,11.0,15,FRAUD/EMBEZZLEMENT/EXTORTION,1
2016.0,11.0,15,JUDICIAL OFFENSES,1
2016.0,11.0,15,LARCENY,12
2016.0,11.0,15,MISCCRIMES AGAINST PROPERTY,1
2016.0,11.0,15,MISCMANAGEMENT INFO.,3
2016.0,11.0,15,MISCWANTS,6
2016.0,11.0,15,MISSING PERSON/PROPERTY,1
2016.0,11.0,15,MOTOR VEHICLE THEFT,2
2016.0,11.0,15,NON-INVOLVED ACCIDENT,4
2016.0,11.0,15,PERSONAL INJURY ACCIDENT,4
2016.0,11.0,15,PROPERTY DAMAGE ACCIDENT,12
2016.0,11.0,15,RADIO SIGNAL,2
2016.0,11.0,15,REPORT-RELATED,1
2016.0,11.0,15,ROBBERY,1
2016.0,11.0,15,SIMPLE ASSAULT,3
2016.0,11.0,15,SUDDEN DEATH,1
2016.0,11.0,16,AGGRAVATED ASSAULT,4
2016.0,11.0,16,ANIMAL COMPLAINT,7
2016.0,11.0,16,BURGLARY,1
2016.0,11.0,16,CRIMES AGAINST THE PUBLIC,8
2016.0,11.0,16,DRIVING LAWS,6
2016.0,11.0,16,DRUG OFFENSES,2
2016.0,11.0,16,FAMILY OFFENSES,1
2016.0,11.0,16,FOUND PERSON/PROPERTY,11
2016.0,11.0,16,JUDICIAL OFFENSES,3
2016.0,11.0,16,LARCENY,12
2016.0,11.0,16,MENTAL CASE,2
2016.0,11.0,16,MISCCRIMES AGAINST PROPERTY,6
2016.0,11.0,16,MISCMANAGEMENT INFO.,3
2016.0,11.0,16,MISCWANTS,6
2016.0,11.0,16,MISSING PERSON/PROPERTY,2
2016.0,11.0,16,MOTOR VEHICLE THEFT,1
2016.0,11.0,16,NON-INVOLVED ACCIDENT,1
2016.0,11.0,16,OTHER ACCIDENT,2
2016.0,11.0,16,PERSONAL INJURY ACCIDENT,7
2016.0,11.0,16,PROPERTY DAMAGE ACCIDENT,14
2016.0,11.0,16,RADIO SIGNAL,1
2016.0,11.0,16,REPORT-RELATED,2
2016.0,11.0,16,ROBBERY,2
2016.0,11.0,16,SHOTS FIRED,3
2016.0,11.0,16,SIMPLE ASSAULT,6
2016.0,11.0,16,STOLEN PROPERTY,1
2016.0,11.0,17,AGGRAVATED ASSAULT,1
2016.0,11.0,17,ANIMAL COMPLAINT,1
2016.0,11.0,17,BURGLARY,1
2016.0,11.0,17,CARE FOR SICK,1
2016.0,11.0,17,CRIMES AGAINST THE PUBLIC,6
2016.0,11.0,17,DRIVING LAWS,1
2016.0,11.0,17,DRUNK DRIVING,2
2016.0,11.0,17,FOUND PERSON/PROPERTY,9
2016.0,11.0,17,JUDICIAL OFFENSES,1
2016.0,11.0,17,LANDLORD-TENANT,2
2016.0,11.0,17,LARCENY,14
2016.0,11.0,17,MISCCRIMES AGAINST PROPERTY,7
2016.0,11.0,17,MISCMANAGEMENT INFO.,7
2016.0,11.0,17,MISCWANTS,2
2016.0,11.0,17,MISSING PERSON/PROPERTY,3
2016.0,11.0,17,MOTOR VEHICLE LAWS,3
2016.0,11.0,17,MOTOR VEHICLE THEFT,4
